Timestamp,Price,stock_volume,amount_volume
2006/11/16,3.39,12026233,41001753
2006/11/15,3.42,9486546,32258988
2006/11/14,3.41,9641140,32484726
2006/11/13,3.35,17433157,59145629
2006/11/10,3.48,20318052,71763234
2006/11/9,3.62,20737134,74757280
2006/11/8,3.57,16568305,59474868
2006/11/7,3.55,14298702,50510161
2006/11/6,3.57,17577276,62627255
2006/11/3,3.61,38736930,139230620
2006/11/2,3.49,9634592,33577245
2006/11/1,3.51,10153382,35479282
2006/10/31,3.53,13166723,46108460
2006/10/30,3.52,14431855,50011337
2006/10/27,3.46,11370683,39305140
2006/10/26,3.48,10829065,37693369
2006/10/25,3.51,22816667,80021384
2006/10/24,3.5,21753995,75433522
2006/10/23,3.43,11975346,41443993
2006/10/20,3.51,16526676,58087826
2006/10/19,3.54,21541285,76629681
2006/10/18,3.58,22153926,78778211
2006/10/17,3.55,13131531,46949451
2006/10/16,3.62,12572233,45747522
2006/10/13,3.6,11204038,40506249
2006/10/12,3.61,16679370,60323846
2006/10/11,3.68,15939580,58581847
2006/10/10,3.7,21989095,80975003
2006/10/9,3.64,16580733,60301346
2006/9/29,3.64,18250728,66360371
2006/9/28,3.63,32530101,118042776
2006/9/27,3.58,30101465,106910973
2006/9/26,3.45,8326334,28672999
2006/9/25,3.49,10453689,36262158
2006/9/22,3.45,11620201,40346747
2006/9/21,3.52,10752368,37754491
2006/9/20,3.51,12303206,43193475
2006/9/19,3.56,14736810,52848151
2006/9/18,3.58,14409079,51391458
2006/9/15,3.57,22911788,81291280
2006/9/14,3.53,12894160,44991456
2006/9/13,3.48,20466642,71875304
2006/9/12,3.47,14752388,50828066
2006/9/11,3.44,6897575,23588308
2006/9/8,3.45,6367425,22153143
2006/9/7,3.47,7909459,27266878
2006/9/6,3.5,7432167,25899517
2006/9/5,3.47,7757733,26936942
2006/9/4,3.49,7408838,25744797
2006/9/1,3.44,10975663,38041574
2006/8/31,3.54,7212186,25461053
2006/8/30,3.55,7245319,25665793
2006/8/29,3.57,18308954,65936670
2006/8/28,3.54,9242784,32569170
2006/8/25,3.48,19345829,67857947
2006/8/24,3.55,15604307,54495239
2006/8/23,3.45,15945342,54831140
2006/8/22,3.4,7166718,24442081
2006/8/21,3.41,8012306,26885414
2006/8/18,3.43,5578301,19200224
2006/8/17,3.46,5438555,18768245
2006/8/16,3.5,9524947,33182802
2006/8/15,3.44,7510117,25611038
2006/8/14,3.44,16734329,57920926
2006/8/11,3.42,8584507,29287617
2006/8/10,3.44,7665290,26323012
2006/8/9,3.43,7310906,24815641
2006/8/8,3.38,7621359,25626208
2006/8/7,3.33,6901165,23268216
2006/8/4,3.43,7200570,25249327
2006/8/3,3.57,5940671,21361546
2006/8/2,3.63,6514918,23551121
2006/8/1,3.61,7507113,27287894
2006/7/31,3.64,11511305,42408696
2006/7/28,3.78,10426907,39614176
2006/7/27,3.88,11338863,44237142
2006/7/26,3.94,22312560,88301588
2006/7/25,3.89,13791213,53461308
2006/7/24,3.85,15822544,60716554
2006/7/21,3.89,14119127,54528828
2006/7/20,3.79,7485678,28319011
2006/7/19,3.76,8837937,33494799
2006/7/18,3.9,11650129,44783861
2006/7/17,3.86,12793811,48999909
2006/7/14,3.73,12327932,45961944
2006/7/13,3.71,27674197,107397934
2006/7/12,3.99,14297880,57174220
2006/7/11,4.06,14557258,58281315
2006/7/10,3.99,10486983,41764114
2006/7/7,4.02,17541438,71191664
2006/7/6,4.12,26899096,110479814
2006/7/5,4.02,18319392,72878163
2006/7/4,4,22039255,88705393
2006/7/3,3.99,18677442,73935071
2006/6/30,0,0,0
2006/6/29,4,30300291,121294238
2006/6/28,3.96,22278124,87371242
2006/6/27,3.84,10054166,38699862
2006/6/26,3.9,13061211,50819829
2006/6/23,3.82,12440716,47503073
2006/6/22,3.77,10244031,38716691
2006/6/21,3.83,14943588,58100800
2006/6/20,3.91,22395624,86503452
2006/6/19,3.89,26239786,99311896
2006/6/16,3.72,16165050,59636422
2006/6/15,3.6,11553069,42172119
2006/6/14,3.68,10614536,39138613
2006/6/13,3.76,12098729,45698942
2006/6/12,3.74,10541942,39525069
2006/6/9,3.71,20335009,77708059
2006/6/8,3.89,29541302,113967319
2006/6/7,4,38723016,160352967
2006/6/6,4.44,44952190,197552865
2006/6/5,4.29,61633222,267198876
2006/6/2,4.25,41622452,168926149
2006/6/1,3.86,31174698,118724149
2006/5/31,3.69,21265451,78880270
2006/5/30,3.79,17844748,67594292
2006/5/29,3.82,19493169,74004865
2006/5/26,3.73,16145205,60065699
2006/5/25,3.7,14818791,55050857
2006/5/24,3.72,26828971,100870248
2006/5/23,3.75,37769546,146289741
2006/5/22,3.96,34716334,134933563
2006/5/19,3.82,28142564,107717061
2006/5/18,3.85,34884289,131078505
2006/5/17,3.7,28834530,105568307
2006/5/16,3.57,37792016,138461963
2006/5/15,3.81,46519250,174939926
2006/5/12,3.66,44767276,159971855
2006/5/11,3.39,31421825,110537275
2006/5/10,3.56,31895748,114598327
2006/5/9,3.51,35511082,124955510
2006/5/8,3.42,20860638,70712136
2006/4/28,3.32,14137211,46891948
2006/4/27,3.37,41696961,141043121
2006/4/26,3.34,26047935,84778383
2006/4/25,3.15,13118283,41163365
2006/4/24,3.2,12592243,40525703
2006/4/21,3.24,13660092,43836039
2006/4/20,0,0,0
2006/4/19,3.27,10355306,33831402
2006/4/18,3.31,9580651,31860315
2006/4/17,3.37,11878031,39883321
2006/4/14,3.34,9602727,31748429
2006/4/13,3.3,12180780,40583157
2006/4/12,3.34,10643872,35671838
2006/4/11,3.39,16916962,57704926
2006/4/10,3.4,15715068,52946211
2006/4/7,3.35,17079383,57363571
2006/4/6,3.37,22333647,74117675
2006/4/5,3.28,11006318,36078601
2006/4/4,3.27,9882979,32034149
2006/4/3,3.22,6977702,22374907
2006/3/31,3.19,6485437,20641968
2006/3/30,3.2,5743488,18471589
2006/3/29,3.25,8533283,27659914
2006/3/28,3.25,4369743,14194486
2006/3/27,3.27,5185902,16718850
2006/3/24,3.23,6956014,22642821
2006/3/23,3.29,7288697,23855619
2006/3/22,3.3,6034561,19840342
2006/3/21,3.3,7997557,26627889
2006/3/20,3.32,6312492,20761046
2006/3/17,3.31,10321013,34131693
2006/3/16,3.32,8252222,27190950
2006/3/15,3.32,9997362,32770356
2006/3/14,3.23,4011365,12884578
2006/3/13,3.2,3616063,11509892
2006/3/10,3.2,3465687,11058668
2006/3/9,3.18,4657605,14862685
2006/3/8,3.21,8351245,26805413
2006/3/7,3.26,7660701,25148613
2006/3/6,3.31,5664890,18825558
2006/3/3,3.36,7841343,26187790
2006/3/2,3.36,12177370,41610773
2006/3/1,3.48,39054368,135857717
2006/2/28,3.38,13026469,43351004
2006/2/27,3.29,6888573,22781392
2006/2/24,3.34,5283289,17575623
2006/2/23,3.35,8535375,28519639
2006/2/22,3.3,12229835,40522948
2006/2/21,3.35,7411782,24513015
2006/2/20,3.28,6540042,21489477
2006/2/17,3.27,9549160,31684259
2006/2/16,3.37,13862465,47617426
2006/2/15,3.51,15653938,54119500
2006/2/14,3.43,7618875,26041700
2006/2/13,3.41,10282598,34971732
2006/2/10,3.45,8413165,28967389
2006/2/9,3.42,11536100,39982924
2006/2/8,3.53,22506507,78936375
2006/2/7,3.44,13512150,46422691
2006/2/6,3.48,11961210,40980888
2006/1/25,3.42,14991304,51577244
2006/1/24,3.46,11667904,40716411
2006/1/23,3.48,13316232,46241383
2006/1/20,3.5,20585362,72075469
2006/1/19,3.45,20980903,72186699
2006/1/18,3.45,29973447,102510468
2006/1/17,3.24,6003610,19453739
2006/1/16,3.24,11093240,36515150
2006/1/13,3.36,20896905,71106703
2006/1/12,3.34,15077604,49400882
2006/1/11,3.23,9561865,31126907
2006/1/10,3.26,9339769,30419674
2006/1/9,3.31,10769992,35648441
2006/1/6,3.26,11357054,37186725
2006/1/5,3.27,9913077,32096446
2006/1/4,3.24,11873372,38476653
2005/12/30,3.2,18899473,60668369
2005/12/29,3.14,7107601,22424859
2005/12/28,3.13,5116490,16011580
2005/12/27,3.12,7150190,22457581
2005/12/26,3.17,11223921,35399183
2005/12/23,3.1,4104876,12663147
2005/12/22,3.07,2229780,6833095
2005/12/21,3.06,3125640,9625735
2005/12/20,3.1,3422558,10554270
2005/12/19,3.09,3194186,9860024
2005/12/16,3.11,2735372,8455956
2005/12/15,3.08,4358799,13517170
2005/12/14,3.1,4305088,13246082
2005/12/13,3.06,2350553,7181944
2005/12/12,3.08,3248140,9992920
2005/12/9,3.1,3422161,10486217
2005/12/8,3.06,3392124,10323673
2005/12/7,3.03,4641663,14027511
2005/12/6,3.03,3446577,10442968
2005/12/5,3.02,4420587,13376815
2005/12/2,3.05,4113310,12655213
2005/12/1,3.1,2157338,6699694
2005/11/30,3.12,3697149,11450511
2005/11/29,3.12,4938106,15500272
2005/11/28,3.16,4010875,12586416
2005/11/25,3.13,2794125,8710756
2005/11/24,3.14,4938231,15429697
2005/11/23,3.12,3666600,11476482
2005/11/22,3.11,4323830,13698352
2005/11/21,3.2,3725514,11915563
2005/11/18,3.21,8496182,27199377
2005/11/17,3.15,2504091,7905336
2005/11/16,3.18,3664750,11540174
2005/11/15,3.15,3827774,12091513
2005/11/14,3.13,3273118,10226476
2005/11/11,3.16,11096335,35228521
2005/11/10,3.07,6434302,19994298
2005/11/9,3.15,12666425,40487529
2005/11/8,3.21,11139120,35277255
2005/11/7,3.11,2786815,8580356
2005/11/4,3.09,4822544,14802493
2005/11/3,3.09,5091622,15849959
2005/11/2,3.13,8403092,26296386
2005/11/1,3.07,7372402,22596368
2005/10/31,3.11,4658927,14421788
2005/10/28,3.05,5902432,18026293
2005/10/27,3.09,7058839,21973578
2005/10/26,3.15,6517418,20766512
2005/10/25,3.27,6370441,20873505
2005/10/24,3.34,4916800,16388552
2005/10/21,3.35,7693340,25400773
2005/10/20,3.25,5648700,18213586
2005/10/19,3.3,5336328,17800360
2005/10/18,3.38,6702588,22596597
2005/10/17,3.39,18524008,63087038
2005/10/14,3.32,9587955,31211836
2005/10/13,3.23,4626396,15046966
2005/10/12,3.28,4418053,14485267
2005/10/11,3.29,5287090,17105017
2005/10/10,3.2,3229861,10308384
2005/9/30,3.23,4192720,13612054
2005/9/29,3.29,7306369,23890467
2005/9/28,3.25,7497168,24329220
2005/9/27,3.26,5616409,18356557
2005/9/26,3.31,3835288,12677452
2005/9/23,3.32,6422270,21499918
2005/9/22,3.38,10153534,35143187
2005/9/21,3.51,11137531,39659619
2005/9/20,3.64,8580679,31397762
2005/9/19,3.7,8885321,32652451
2005/9/16,3.65,7171164,26143471
2005/9/15,3.69,7559332,27879490
2005/9/14,3.72,11749170,43595723
2005/9/13,3.69,11690945,42805629
2005/9/12,3.65,8106017,29034987
2005/9/9,3.59,6505796,23553079
2005/9/8,3.65,11204041,40904559
2005/9/7,3.66,12081504,43458906
2005/9/6,3.62,11017848,40835082
2005/9/5,3.77,11247954,42015309
2005/9/2,3.67,9954062,36627687
2005/9/1,3.7,10899397,39849240
2005/8/31,3.63,6659297,24000845
2005/8/30,3.61,7111571,25676799
2005/8/29,3.63,9630347,35240163
2005/8/26,3.73,12343880,46172045
2005/8/25,3.81,23129802,88644295
2005/8/24,3.8,24886044,93392280
2005/8/23,3.74,30383611,113122437
2005/8/22,3.66,17712518,64802187
2005/8/19,3.72,21556028,77802242
2005/8/18,3.5,25626571,91970659
2005/8/17,3.56,14104361,49476288
2005/8/16,3.58,14550351,52992310
2005/8/15,3.64,16953165,60241263
2005/8/12,3.63,19394590,71470416
2005/8/11,3.65,13372098,48650652
2005/8/10,3.68,11089317,40619695
2005/8/9,3.68,10724069,39241198
2005/8/8,3.64,15903910,58096640
2005/8/5,3.67,24679499,89809306
2005/8/4,3.57,16656000,58275141
2005/8/3,3.49,18246119,64355138
2005/8/2,3.45,7599674,25932048
2005/8/1,3.41,6285600,21493880
2005/7/29,3.37,7561767,25634534
2005/7/28,3.38,13996197,47852993
2005/7/27,3.49,23320526,80402734
2005/7/26,3.33,13157070,43506439
2005/7/25,3.25,8308177,27032797
2005/7/22,3.25,12630722,40914278
2005/7/21,3.19,5340046,16848206
2005/7/20,3.13,2717970,8513646
2005/7/19,3.14,3904495,12185990
2005/7/18,3.13,6044509,19135343
2005/7/15,3.09,5897914,18492052
2005/7/14,3.21,6544935,21107050
2005/7/13,3.24,19050326,61976933
2005/7/12,3.13,7753877,23932594
2005/7/11,3,4531111,13878565
2005/7/8,3.02,4517074,13736847
2005/7/7,3.13,3066714,9603242
2005/7/6,3.14,4083847,12759766
2005/7/5,3.11,5736073,17982020
2005/7/4,3.19,9713087,30135750
2005/7/1,3.29,6824632,22734060
2005/6/30,3.41,4154603,14406879
2005/6/29,3.47,3489113,12158100
2005/6/28,3.5,5291786,18609138
2005/6/27,3.59,8132581,29296112
2005/6/24,3.49,4540600,15775776
2005/6/23,3.5,4615937,16335359
2005/6/22,3.56,5369670,19088715
2005/6/21,3.61,5939341,21541828
2005/6/20,3.7,9279760,33538326
2005/6/17,3.6,5142033,18691590
2005/6/16,3.69,5501078,20058944
2005/6/15,3.67,11222256,42108299
2005/6/14,3.9,8263391,32287672
2005/6/13,3.89,7092143,27639535
2005/6/10,3.88,13099055,51385402
2005/6/9,4.05,22807714,92128288
2005/6/8,3.95,21757080,83794923
2005/6/7,3.63,13879366,51574262
2005/6/6,3.7,15299866,52676895
2005/6/3,3.62,11888858,45467884
2005/6/2,3.97,4646419,18488215
2005/6/1,3.97,5443047,21797918
2005/5/31,4.06,4090158,16683665
2005/5/30,4.1,3515208,14386545
2005/5/27,4.07,5089210,20856251
2005/5/26,4.05,3610184,14672685
2005/5/25,4.08,4901066,20085321
2005/5/24,4.13,11623212,47603595
2005/5/23,4.01,6745296,26832891
2005/5/20,4.03,5080594,20683453
2005/5/19,4.12,4820366,19813888
2005/5/18,4.13,5190378,21297143
2005/5/17,4.07,4708720,19209667
2005/5/16,4.02,6472691,26172758
2005/5/13,4.13,8353783,34494367
2005/5/12,4.09,15313474,63705831
2005/5/11,4.28,15719873,66204095
2005/5/10,4.17,16212548,67388643
2005/5/9,4.12,10999068,45458373
2005/4/29,4.1,6680273,27695379
2005/4/28,4.22,12377041,51472047
2005/4/27,4.07,11823441,49148158
2005/4/26,4.2,8839374,36793843
2005/4/25,4.1,5548457,22300684
2005/4/22,4.05,12131969,49453171
2005/4/21,3.99,16223210,65411244
2005/4/20,0,0,0
2005/4/19,4.36,8337281,36240830
2005/4/18,4.36,9438807,40782781
2005/4/15,4.42,6920101,30613844
2005/4/14,4.52,8478252,38891714
2005/4/13,4.69,10599214,49484046
2005/4/12,4.56,8514376,39570995
2005/4/11,4.76,15647146,75239742
2005/4/8,4.87,19033121,91778691
2005/4/7,4.68,17177888,80527518
2005/4/6,4.51,9212323,40882509
2005/4/5,4.43,4660009,20942195
2005/4/4,4.53,6174728,28241760
2005/4/1,4.69,10639521,49058647
2005/3/31,4.47,5171576,23059530
2005/3/30,4.51,5753364,26139436
2005/3/29,4.66,18844768,89072014
2005/3/28,4.64,7659466,34842203
2005/3/25,4.7,4182431,19706800
2005/3/24,4.76,8072536,37590806
2005/3/23,4.75,6408684,30504212
2005/3/22,4.72,6079762,29143324
2005/3/21,4.91,7399410,36474395
2005/3/18,4.93,12162505,60287191
2005/3/17,5.15,7066056,36271736
2005/3/16,5.1,6572577,33522388
2005/3/15,5.11,9030284,47038644
2005/3/14,5.33,7509787,40170107
2005/3/11,5.49,9335282,50845099
2005/3/10,5.43,8889982,48522681
2005/3/9,5.57,8412393,46873132
2005/3/8,5.63,15204129,84981985
2005/3/7,5.48,4577558,24901689
2005/3/4,5.4,4948287,26908867
2005/3/3,5.45,14417752,79058123
2005/3/2,5.39,8961649,48716760
2005/3/1,5.48,10774649,59648029
2005/2/28,5.6,17278180,97439397
2005/2/25,5.53,14790472,81969130
2005/2/24,5.53,27561734,152651402
2005/2/23,5.21,10022486,52203147
2005/2/22,5.2,10274119,52730899
2005/2/21,5.02,3005416,15047309
2005/2/18,4.96,2785749,13922841
2005/2/17,5.07,4851347,24262215
2005/2/16,4.99,4386219,22124573
2005/2/4,5.01,4159746,20753914
2005/2/3,4.94,8103771,40944639
2005/2/2,5.1,9370870,46714439
2005/2/1,4.7,2851061,13469070
2005/1/31,4.71,4356796,20760242
2005/1/28,4.91,3541126,17176142
2005/1/27,4.85,6100062,29862531
2005/1/26,5.01,8094180,41022209
2005/1/25,5.2,5219347,27400724
2005/1/24,5.32,8147944,43289216
2005/1/21,5.21,8684335,44359616
2005/1/20,5.19,3407307,17710097
2005/1/19,5.23,2705589,14253604
2005/1/18,5.25,2907007,15116730
2005/1/17,5.16,3678144,18984713
2005/1/14,5.25,5174161,27436675
2005/1/13,5.32,4185980,22270033
2005/1/12,5.3,3088857,16356259
2005/1/11,5.36,2442133,13078212
2005/1/10,5.39,4810182,25755659
2005/1/7,5.28,3932873,20903547
2005/1/6,5.24,2562914,13415037
2005/1/5,5.28,5206522,27499703
2005/1/4,5.18,3279422,16841941
2004/12/31,5.12,4552922,23698694
2004/12/30,5.22,3197696,16672770
2004/12/29,5.22,3434402,18193472
2004/12/28,5.3,3997638,21151330
2004/12/27,5.25,3268837,17263698
2004/12/24,0,0,0
2004/12/23,5.23,5968323,31740362
2004/12/22,5.42,14656269,79105087
2004/12/21,5.17,3193879,16605436
2004/12/20,5.19,3324365,17291825
2004/12/17,5.27,3025652,16119087
2004/12/16,5.38,5081557,27201608
2004/12/15,5.33,10746753,56940629
2004/12/14,5.53,3362290,18748716
2004/12/13,5.55,5007377,27649945
2004/12/10,5.62,7761000,44240452
2004/12/9,5.77,8001055,46390157
2004/12/8,5.85,7572753,44723641
2004/12/7,5.91,23079006,139272991
2004/12/6,5.9,7111664,41644547
2004/12/3,5.87,8406978,49331531
2004/12/2,5.79,5725947,32751366
2004/12/1,5.76,6802944,39532241
2004/11/30,5.74,7707600,44216053
2004/11/29,5.64,11534285,65876862
2004/11/26,5.88,5838401,34381962
2004/11/25,5.87,15026391,88234436
2004/11/24,6.01,22262684,135848205
2004/11/23,6.27,11578896,72700581
2004/11/22,6.37,26886905,171174897
2004/11/19,6.18,10426401,64276820
2004/11/18,6.22,10547397,65124055
2004/11/17,6.18,11207592,69400484
2004/11/16,6.19,14496607,88991056
2004/11/15,6.25,14229769,88235280
2004/11/12,6.18,32685918,203277186
2004/11/11,6.21,97625095,626313091
2004/11/10,6.32,65842777,408514812
2004/11/9,5.77,12673166,73261329
2004/11/8,5.9,12672284,74017325
2004/11/5,5.82,17841368,104128390
2004/11/4,5.7,20136332,116973895
2004/11/3,5.93,30612708,180439647
2004/11/2,5.67,12151703,67844091
2004/11/1,5.62,19212443,110376708
2004/10/29,5.62,23661009,133821407
2004/10/28,5.76,47477098,285014853
2004/10/27,5.89,23971513,134916886
2004/10/26,5.35,6524492,34424991
2004/10/25,5.25,8174102,43697806
2004/10/22,5.39,11511586,61313634
2004/10/21,5.18,7449238,39108179
2004/10/20,5.33,8350331,44244095
2004/10/19,5.49,14323232,78497088
2004/10/18,5.38,10327438,55278197
2004/10/15,5.25,15369070,80654312
2004/10/14,5.42,24899579,136454892
2004/10/13,5.9,14019735,82717973
2004/10/12,5.9,17938772,106506532
2004/10/11,5.99,50379615,305224486
2004/10/8,5.94,28939135,168354930
2004/9/30,5.45,11342623,62212597
2004/9/29,5.68,17090464,97312350
2004/9/28,5.59,13775823,76683384
2004/9/27,5.68,20947168,119227360
2004/9/24,5.54,39465698,227470818
2004/9/23,5.51,26744032,145691517
2004/9/22,5.25,24977865,133354418
2004/9/21,5.52,45341725,250042539
2004/9/20,5.19,31827088,160934237
2004/9/17,4.72,13819900,61927099
2004/9/16,4.29,5153281,22034875
2004/9/15,4.28,8580128,36501032
2004/9/14,4.09,2866721,11686793
2004/9/13,3.94,3048787,12222074
2004/9/10,4.12,2118125,8680414
2004/9/9,4.13,3940353,16276485
2004/9/8,4.12,2653146,10839784
2004/9/7,4.09,994114,4060410
2004/9/6,4.1,1160009,4749625
2004/9/3,4.13,2221550,9159581
2004/9/2,4.11,1723581,7055674
2004/9/1,4.11,821470,3383119
2004/8/31,4.18,2642134,11107168
2004/8/30,4.1,929950,3805591
2004/8/27,4.06,1003500,4102664
2004/8/26,4.11,2029187,8363210
2004/8/25,4.12,1261466,5179412
2004/8/24,4.11,1945642,7992499
2004/8/23,4.04,1111520,4509929
2004/8/20,4.06,1327092,5349864
2004/8/19,4.05,1624064,6587749
2004/8/18,4.15,1349924,5629053
2004/8/17,4.15,1732966,7177949
2004/8/16,4.13,3743621,15218735
2004/8/13,4.14,1541198,6405881
2004/8/12,4.17,1808570,7587978
2004/8/11,4.26,1388136,5942293
2004/8/10,4.31,2235905,9619159
2004/8/9,4.33,1700590,7383784
2004/8/6,4.41,1849510,8122616
2004/8/5,4.41,1950968,8681592
2004/8/4,4.46,4465084,19884907
2004/8/3,4.4,3794342,16679500
2004/8/2,4.42,1673518,7356729
2004/7/30,4.39,2734540,12026255
2004/7/29,4.45,2753562,12263249
2004/7/28,4.43,2266220,9996244
2004/7/27,4.37,3589875,15514943
2004/7/26,4.24,3419516,14619869
2004/7/23,4.47,1825271,8057270
2004/7/22,4.43,2311613,10369245
2004/7/21,4.55,1458990,6638553
2004/7/20,4.56,3285330,14867827
2004/7/19,4.58,5280394,24235256
2004/7/16,4.73,5658437,26631142
2004/7/15,4.63,1473049,6821286
2004/7/14,9.05,1774108,16177116
2004/7/13,9.26,996683,9281393
2004/7/12,9.43,1327682,12642856
2004/7/9,9.63,2592907,24876558
2004/7/8,9.43,844380,7904376
2004/7/7,9.45,743062,6983009
2004/7/6,9.48,1144405,10797873
2004/7/5,9.44,788440,7372523
2004/7/2,9.52,978571,9213967
2004/7/1,9.46,1488284,13875503
2004/6/30,9.22,720430,6602055
2004/6/29,9.31,1443616,13091128
2004/6/28,8.99,990388,8994005
2004/6/25,9.33,952610,8914820
2004/6/24,9.52,710971,6768506
2004/6/23,9.62,394880,3787851
2004/6/22,9.76,900741,8740909
2004/6/21,9.66,505766,4860218
2004/6/18,9.6,705623,6794333
2004/6/17,9.75,941641,9193817
2004/6/16,9.97,1852590,18247674
2004/6/15,9.73,1720589,16439039
2004/6/14,9.38,2051543,19436889
2004/6/11,9.87,1180260,11721443
2004/6/10,9.83,1345700,13332031
2004/6/9,10.07,1477502,14893314
2004/6/8,10.32,1271182,13015710
2004/6/7,10.38,2051710,20939793
2004/6/4,10.45,931202,9733125
2004/6/3,10.55,1866210,19513342
2004/6/2,10.7,1979063,21276541
2004/6/1,10.68,2039601,21743546
2004/5/31,10.45,1294416,13523023
2004/5/28,10.46,1505360,15808371
2004/5/27,10.62,2274114,23997695
2004/5/26,10.45,1319587,13736984
2004/5/25,10.37,1385560,14409920
2004/5/24,10.59,1171566,12369154
2004/5/21,10.71,1153165,12186119
2004/5/20,10.59,1130480,12054833
2004/5/19,10.81,2713277,29384785
2004/5/18,0,0,0
2004/5/17,10.53,1014637,10634412
2004/5/14,10.52,1073654,11361301
2004/5/13,10.77,1038531,11205512
2004/5/12,10.92,1676358,18180908
2004/5/11,10.72,928851,9905749
2004/5/10,10.7,2090775,22228310
2004/4/30,10.92,2287636,25131675
2004/4/29,11.08,2718554,30450586
2004/4/28,11.4,2076534,23628606
2004/4/27,11.46,2243254,25724173
2004/4/26,11.32,1281868,14455505
2004/4/23,11.3,1859617,21161499
2004/4/22,11.54,3450206,39318614
2004/4/21,11.22,3959594,44513880
2004/4/20,11.25,4244858,48369721
2004/4/19,11.74,3632770,42580603
2004/4/16,11.94,4509754,53367435
2004/4/15,11.93,4273129,51512849
2004/4/14,12.02,5189697,61651330
2004/4/13,11.83,8355793,99689616
2004/4/12,12.09,24018523,294537662
2004/4/9,11.87,14816033,180444993
2004/4/8,12.26,13143668,159495010
2004/4/7,11.94,11221899,131174972
2004/4/6,11.5,5214319,59795779
2004/4/5,11.5,9962027,113486870
2004/4/2,10.98,3818843,42056625
2004/4/1,11.01,3051410,33443702
2004/3/31,10.89,2387245,25935654
2004/3/30,10.86,2016185,21690207
2004/3/29,10.84,3676060,39819289
2004/3/26,11.02,4469129,49249860
2004/3/25,10.99,3933501,42985753
2004/3/24,10.94,6256610,69132241
2004/3/23,11.27,9519741,105248214
2004/3/22,11.06,12423324,137202646
2004/3/19,10.8,17880298,192432558
2004/3/18,10.32,2217865,22928587
2004/3/17,10.3,1907671,19666496
2004/3/16,10.39,2378357,24775661
2004/3/15,10.46,4564068,47533669
2004/3/12,10.17,2142681,21793598
2004/3/11,10.15,1609766,16343748
2004/3/10,10.19,2166465,21846205
2004/3/9,9.91,1725806,17041186
2004/3/8,9.9,2125953,21185711
2004/3/5,10.21,2282567,23475785
2004/3/4,10.47,3195678,33343834
2004/3/3,10.37,7484537,78626393
2004/3/2,10.6,7104357,73938508
2004/3/1,10.15,3385531,33857048
2004/2/27,9.97,2275168,22537870
2004/2/26,9.82,3038618,29718021
2004/2/25,9.8,3263665,32903009
2004/2/24,10.23,3486506,35629354
2004/2/23,10.16,3587323,36941926
2004/2/20,10.39,4407834,45487938
2004/2/19,10.48,3986489,42101943
2004/2/18,10.68,8845477,94938537
2004/2/17,10.69,8053477,86256225
2004/2/16,10.7,9936431,105852247
2004/2/13,10.48,5466936,56747303
2004/2/12,10.29,3632408,37245827
2004/2/11,10.12,4414868,44691720
2004/2/10,10.3,4648542,48092055
2004/2/9,10.42,4439728,46041343
2004/2/6,10.3,4708872,49086262
2004/2/5,10.57,4289987,45461456
2004/2/4,10.75,3739067,40155864
2004/2/3,10.76,3455498,36619244
2004/2/2,10.65,5557101,58722259
2004/1/30,10.4,4893007,51526595
2004/1/29,10.81,7532885,79921425
2004/1/16,10,6155437,61454193
2004/1/15,9.68,3368442,32731316
2004/1/14,9.87,3091308,30737789
2004/1/13,10.03,5274939,53060574
2004/1/12,10.03,7633532,76029969
2004/1/9,9.64,6937256,67200185
2004/1/8,9.61,7452237,71013674
2004/1/7,9.26,4270564,39524931
2004/1/6,9.26,5310518,49031171
2004/1/5,9.05,3561591,31689582
2004/1/2,8.69,1518564,13189849
2003/12/31,8.56,2532765,21595530
2003/12/30,8.51,1392169,11906548
2003/12/29,8.5,3376639,28804754
2003/12/26,8.56,2015680,17391933
2003/12/25,8.69,1895702,16406918
2003/12/24,8.77,1568872,13635023
2003/12/23,8.83,1720885,15038786
2003/12/22,8.71,2484786,21141012
2003/12/19,8.36,2679856,22775354
2003/12/18,8.71,2272220,19956248
2003/12/17,8.97,1340660,12057327
2003/12/16,9.1,1308993,11714785
2003/12/15,9.09,600001,5466431
2003/12/12,9.08,707705,6407903
2003/12/11,9.11,1443508,13222727
2003/12/10,8.99,1397681,12612119
2003/12/9,8.98,476886,4259599
2003/12/8,8.9,1027614,9214957
2003/12/5,9.1,714292,6507744
2003/12/4,9.15,1394837,12687367
2003/12/3,9.17,1888074,17161495
2003/12/2,9.11,4185994,38602913
2003/12/1,9.07,1960570,17751687
2003/11/28,8.92,1080665,9579940
2003/11/27,8.8,1541361,13723467
2003/11/26,9.06,1193412,10782388
2003/11/25,9.11,3115118,28449025
2003/11/24,9.12,1887263,17072506
2003/11/21,8.82,3725662,33683902
2003/11/20,9.21,5397870,49167340
2003/11/19,8.65,2204897,19051372
2003/11/18,8.45,1335794,11296437
2003/11/17,8.47,693110,5844670
2003/11/14,8.51,865908,7337373
2003/11/13,8.52,1823841,15572457
2003/11/12,8.5,2848141,24663251
2003/11/11,8.52,1281912,10881193
2003/11/10,8.35,1136671,9432528
2003/11/7,8.46,1606437,13480097
2003/11/6,8.3,767619,6372600
2003/11/5,8.53,733915,6206589
2003/11/4,8.56,863834,7364150
2003/11/3,8.4,1544192,12901023
2003/10/31,8.34,500353,4161232
